0,23567921440261896; 6,8376068376067
1,0212765957446814; 25,64102564102552
2,0360065466448445; 1,709401709401618
3,0507364975450084; 15,384615384615245
4; 1,709401709401618
5,112929623567921; 20,51282051282044
5,93126022913257; 42,73504273504261
7,142389525368249; 99,14529914529908
9,008183306055646; 170,9401709401709
9,990180032733225; 182,9059829059829
10,972176759410804; 167,52136752136744
12,052373158756136; 203,41880341880335
12,968903436988544; 193,16239316239307
14,081833060556466; 237,60683760683753
15,162029459901802; 264,9572649572649
15,947626841243864; 295,7264957264956
16,99509001636661; 418,8034188034187
18,009819967266775; 316,23931623931617
21,152209492635023; 111,11111111111097
21,872340425531913; 119,65811965811952
23,116202945990178; 75,21367521367506
24; 25,64102564102552
